Date,Open,High,Low,Close,Adj Close,Volume
2013-08-23,84.349998,85.639999,84.269997,85.370003,51.66457,4331400
2013-08-26,85.5,85.650002,84.410004,84.410004,51.083603,3420100
2013-08-27,83.989998,84.589996,83.529999,84.110001,50.902065,5002600
2013-08-28,83.769997,83.809998,82.900002,82.949997,50.20002,6096300
2013-08-29,83.029999,84.419998,82.860001,83.879997,50.762852,4510700
2013-08-30,83.669998,84.0,83.150002,83.440002,50.496578,4386000
2013-09-03,83.830002,84.389999,83.160004,83.400002,50.472351,4725500
2013-09-04,83.279999,84.309998,83.199997,83.849998,50.744686,3708000
2013-09-05,83.959999,84.75,83.690002,84.099998,50.896,4310700
2013-09-06,84.379997,84.620003,83.559998,84.190002,50.950466,3574500
2013-09-09,84.410004,84.519997,83.730003,84.510002,51.144131,3965200
2013-09-10,84.790001,84.910004,84.040001,84.230003,50.974678,4462500
2013-09-11,84.690002,86.580002,84.610001,86.559998,52.384758,5591800
2013-09-12,86.599998,86.730003,85.980003,86.279999,52.215302,4237800
2013-09-13,86.489998,87.879997,86.489998,87.779999,53.123074,4455700
2013-09-16,88.68,89.080002,87.730003,87.849998,53.165443,4262900
2013-09-17,87.769997,88.349998,87.720001,88.220001,53.389359,4154100
2013-09-18,88.309998,90.220001,87.830002,89.949997,54.436321,5829800
2013-09-19,90.080002,91.25,89.889999,90.540001,54.793396,4761800
2013-09-20,90.660004,90.959999,90.360001,90.470001,54.751026,20793500
2013-09-23,90.120003,90.160004,89.260002,89.75,54.315289,13825500
2013-09-24,88.489998,88.550003,87.269997,87.410004,53.459061,5731000
2013-09-25,87.400002,87.599998,86.559998,86.910004,53.153259,3990000
2013-09-26,87.019997,87.720001,86.769997,87.690002,53.630299,3597600
2013-09-27,87.260002,87.459999,86.720001,87.330002,53.410122,3319400
2013-09-30,86.720001,87.209999,86.279999,86.589996,52.95755,4288500
2013-10-01,86.730003,87.43,86.519997,87.370003,53.434589,3538600
2013-10-02,86.980003,87.769997,86.57,87.720001,53.648666,4335900
2013-10-03,87.540001,87.949997,86.800003,87.489998,53.50798,3987700
2013-10-04,87.440002,87.690002,86.739998,87.040001,53.232773,3600100
2013-10-07,86.629997,87.260002,86.470001,86.580002,52.951439,3728500
2013-10-08,86.419998,87.029999,85.900002,85.940002,52.560005,4643400
2013-10-09,86.080002,86.419998,84.160004,84.160004,51.471413,7307300
2013-10-10,84.800003,86.199997,84.800003,86.160004,52.694569,5831400
2013-10-11,86.290001,86.709999,84.709999,85.029999,52.003483,5988600
2013-10-14,84.690002,87.050003,84.660004,86.690002,53.0187,4534500
2013-10-15,86.559998,86.559998,85.400002,85.5,52.290916,4978700
2013-10-16,85.949997,86.25,85.400002,86.089996,52.651764,4808700
2013-10-17,85.830002,87.5,85.790001,86.889999,53.141022,6286300
2013-10-18,86.849998,87.239998,86.110001,86.93,53.165497,5654300
2013-10-21,86.639999,86.970001,86.379997,86.849998,53.11657,3437900
2013-10-22,86.769997,87.919998,86.209999,87.779999,53.685345,5247600
2013-10-23,87.400002,88.82,87.290001,88.120003,53.893284,4229100
2013-10-24,88.650002,89.209999,88.010002,88.18,53.92997,5116000
2013-10-25,87.769997,88.650002,87.690002,88.599998,54.186852,4610000
2013-10-28,88.730003,90.379997,88.510002,89.900002,54.981907,5250800
2013-10-29,90.099998,90.5,89.400002,90.360001,55.263233,4294300
2013-10-30,90.589996,90.660004,89.309998,89.339996,54.639435,3723500
2013-10-31,89.230003,90.099998,88.800003,89.120003,54.504868,5339800
2013-11-01,89.360001,90.150002,89.199997,89.760002,54.89629,4094500
2013-11-04,90.150002,90.349998,89.589996,90.25,55.195965,3589200
2013-11-05,90.07,90.489998,89.830002,90.129997,55.122578,3085100
2013-11-06,90.440002,91.239998,90.279999,91.010002,55.660774,3902600
2013-11-07,91.040001,91.25,89.589996,89.970001,55.024734,5184400
2013-11-08,89.739998,89.790001,88.709999,89.410004,54.68224,4972600
2013-11-11,89.360001,90.970001,89.25,89.730003,54.877956,3417700
2013-11-12,89.610001,89.760002,88.830002,89.75,54.890186,3910100
2013-11-13,89.400002,90.720001,89.360001,90.620003,55.422256,3723300
2013-11-14,90.669998,91.239998,90.589996,90.699997,55.471195,3765700
2013-11-15,90.550003,91.400002,90.480003,91.360001,55.874821,4089300
2013-11-18,91.32,91.809998,91.32,91.639999,56.046074,3463800
2013-11-19,91.449997,91.68,91.040001,91.470001,55.942104,3162500
2013-11-20,91.529999,91.809998,88.599998,89.300003,54.61496,10067500
2013-11-21,87.339996,87.959999,84.900002,86.599998,52.963688,15638000
2013-11-22,86.779999,87.290001,86.279999,86.949997,53.177734,7114700
2013-11-25,87.139999,87.18,86.209999,86.290001,52.774059,4688400
2013-11-26,86.120003,86.370003,84.860001,85.480003,52.278694,8403300
2013-11-27,85.440002,85.769997,85.25,85.5,52.290916,3626400
2013-11-29,85.75,86.010002,85.300003,85.540001,52.315384,2990400
2013-12-02,85.330002,85.699997,85.0,85.07,52.02795,3904000
2013-12-03,84.849998,85.760002,84.849998,85.760002,52.44994,5200800
2013-12-04,85.32,86.040001,85.010002,85.910004,52.541687,4495400
2013-12-05,85.690002,86.089996,85.110001,85.510002,52.297043,5591800
2013-12-06,86.309998,86.550003,85.599998,85.830002,52.492741,4844800
2013-12-09,86.040001,86.440002,85.589996,86.349998,52.810772,4597600
2013-12-10,86.25,86.489998,85.379997,85.790001,52.468273,4756300
2013-12-11,86.010002,86.290001,85.510002,85.919998,52.547787,5352100
2013-12-12,85.730003,85.849998,85.209999,85.32,52.18084,4616800
2013-12-13,85.449997,85.580002,84.900002,85.239998,52.131905,3650000
2013-12-16,85.269997,85.269997,84.620003,84.75,51.832233,5500600
2013-12-17,84.709999,84.860001,84.32,84.650002,51.771072,5663200
2013-12-18,84.989998,85.559998,83.809998,85.480003,52.278694,6874300
2013-12-19,85.330002,85.68,84.82,85.480003,52.278694,5667300
2013-12-20,85.550003,85.860001,85.309998,85.519997,52.303143,9643600
2013-12-23,84.839996,85.389999,84.330002,85.25,52.717476,4166600
2013-12-24,85.089996,85.989998,85.010002,85.43,52.82877,1909600
2013-12-26,85.480003,86.139999,85.43,86.010002,53.187439,2624000
2013-12-27,86.199997,86.93,86.089996,86.739998,53.638878,3046000
2013-12-30,86.57,86.889999,85.839996,86.599998,53.552307,3908300
2013-12-31,86.629997,87.339996,86.419998,87.129997,53.880039,3799000
2014-01-02,87.0,87.199997,85.75,86.019997,53.193626,3748000
2014-01-03,86.25,86.5,85.510002,85.529999,52.890606,3847000
2014-01-06,85.550003,85.57,84.550003,84.93,52.519585,5323900
2014-01-07,85.120003,85.669998,84.529999,84.68,52.364979,7502500
2014-01-08,84.5,84.610001,82.93,83.269997,51.493069,10906300
2014-01-09,83.25,83.629997,82.610001,83.309998,51.517799,6690100
2014-01-10,83.959999,84.050003,82.410004,82.57,51.060181,9047600
2014-01-13,82.440002,82.959999,82.269997,82.449997,50.985977,6999000
2014-01-14,82.739998,83.0,82.309998,82.449997,50.985977,6103200
2014-01-15,82.449997,83.300003,82.349998,83.080002,51.375587,5525800
2014-01-16,82.959999,84.550003,82.620003,84.519997,52.266045,6866200
2014-01-17,84.129997,84.260002,83.199997,83.330002,51.530174,6171600
2014-01-21,84.32,84.540001,83.410004,83.989998,51.938305,4528100
2014-01-22,83.919998,84.410004,83.449997,84.190002,52.061985,3401900
2014-01-23,83.610001,84.410004,83.0,83.540001,51.660034,4534300
2014-01-24,82.959999,83.18,81.5,81.5,50.398537,8040200
2014-01-27,81.629997,81.860001,80.769997,80.779999,49.953278,5444200
2014-01-28,80.889999,81.010002,80.510002,80.809998,49.971825,5951100
2014-01-29,80.470001,80.470001,78.330002,79.440002,49.124664,10371500
2014-01-30,79.610001,79.800003,78.93,79.089996,48.90823,7011600
2014-01-31,78.309998,78.949997,77.190002,78.139999,48.320747,8001800
2014-02-03,78.089996,78.190002,75.279999,75.389999,46.620174,9837000
2014-02-04,75.849998,77.230003,75.57,76.879997,47.541573,7917900
2014-02-05,76.559998,77.080002,76.059998,76.900002,47.553944,7038800
2014-02-06,76.879997,78.790001,76.660004,78.110001,48.302181,8400900
2014-02-07,78.330002,80.290001,78.169998,80.25,49.625538,8628100
2014-02-10,79.949997,80.099998,78.440002,78.809998,48.735054,6526000
2014-02-11,78.610001,79.5,78.010002,79.459999,49.137009,6011300
2014-02-12,79.639999,79.660004,78.309998,78.440002,48.506264,5160000
2014-02-13,78.25,79.32,77.550003,79.239998,49.000973,4595200
2014-02-14,79.309998,80.550003,78.879997,80.389999,49.712116,6641400
2014-02-18,80.209999,80.940002,80.0,80.010002,49.477131,5987900
2014-02-19,79.769997,80.190002,79.5,79.599998,49.223591,4469700
2014-02-20,79.629997,80.150002,79.25,79.709999,49.291615,4545900
2014-02-21,79.639999,79.940002,78.900002,78.970001,48.834,5425100
2014-02-24,78.790001,79.639999,78.519997,79.169998,48.957687,5043600
2014-02-25,79.400002,80.089996,79.330002,79.93,49.427643,5361500
2014-02-26,80.050003,80.080002,78.919998,79.5,49.161755,5278200
2014-02-27,79.5,81.139999,79.349998,80.779999,49.953278,5974200
2014-02-28,81.160004,81.599998,80.510002,80.910004,50.033676,4569000
2014-03-03,80.25,80.970001,79.769997,80.449997,49.749214,5289900
2014-03-04,81.0,81.860001,80.989998,81.580002,50.447983,5595700
2014-03-05,81.870003,81.879997,80.769997,81.07,50.132618,3844300
2014-03-06,81.199997,81.5,80.790001,80.910004,50.033676,5150000
2014-03-07,81.019997,81.040001,79.220001,80.339996,49.681202,5384600
2014-03-10,80.32,80.57,80.040001,80.43,49.736851,4571400
2014-03-11,80.620003,80.849998,79.150002,79.519997,49.174118,5318200
2014-03-12,79.150002,79.449997,78.790001,79.169998,48.957687,4363900
2014-03-13,79.410004,79.889999,79.059998,79.230003,48.994781,4285700
2014-03-14,79.25,80.480003,79.18,79.889999,49.402924,4814700
2014-03-17,80.010002,80.68,80.0,80.279999,49.644089,4453800
2014-03-18,80.279999,80.910004,80.139999,80.470001,49.761589,3698700
2014-03-19,80.470001,81.199997,79.410004,79.660004,49.2607,4961100
2014-03-20,79.629997,80.459999,79.449997,80.43,49.736851,4402700
2014-03-21,81.089996,81.449997,80.540001,81.0,50.089336,10868500
2014-03-24,81.120003,81.190002,80.309998,80.419998,49.730656,5277300
2014-03-25,79.68,80.360001,79.669998,80.199997,50.181179,4736800
2014-03-26,80.18,81.040001,80.18,80.419998,50.318821,4872200
2014-03-27,80.25,80.43,79.93,80.07,50.099827,4652800
2014-03-28,80.209999,81.019997,80.150002,81.019997,50.694252,4106000
2014-03-31,81.230003,81.949997,81.029999,81.870003,51.226086,6300400
2014-04-01,81.739998,82.330002,81.699997,82.209999,51.438831,5297200
2014-04-02,82.32,82.5,82.160004,82.459999,51.595253,4265000
2014-04-03,82.529999,82.68,82.0,82.279999,51.482613,3642600
2014-04-04,82.93,83.150002,82.519997,82.809998,51.814255,5710300
2014-04-07,82.760002,83.32,82.730003,82.889999,51.864296,5229900
2014-04-08,82.970001,84.239998,82.970001,83.82,52.446205,5546700
2014-04-09,83.959999,84.019997,83.269997,83.879997,52.483746,3845000
2014-04-10,84.080002,84.970001,83.360001,83.519997,52.258495,6411300
2014-04-11,83.360001,83.989998,82.709999,83.139999,52.020718,5563000
2014-04-14,83.650002,84.470001,83.360001,84.169998,52.665199,4928000
2014-04-15,84.089996,84.480003,83.550003,84.379997,52.796585,4872600
2014-04-16,84.75,84.82,84.099998,84.790001,53.053139,5248400
2014-04-17,83.620003,84.050003,82.120003,83.150002,52.026978,7858500
2014-04-21,82.980003,83.610001,82.5,83.5,52.245975,3709400
2014-04-22,83.349998,83.889999,82.959999,83.540001,52.271023,3728000
2014-04-23,83.489998,83.940002,83.25,83.349998,52.152107,3745500
2014-04-24,83.199997,84.010002,83.010002,83.489998,52.239727,3697000
2014-04-25,83.400002,84.199997,83.400002,84.110001,52.627666,4375200
2014-04-28,84.580002,85.620003,84.470001,84.980003,53.172031,7172000
2014-04-29,84.980003,85.830002,84.870003,85.190002,53.303421,4488500
2014-04-30,85.010002,85.589996,84.790001,85.43,53.453571,4974100
2014-05-01,85.489998,85.959999,85.209999,85.720001,53.635036,3504500
2014-05-02,85.769997,85.769997,85.150002,85.379997,53.422306,3596100
2014-05-05,85.019997,85.510002,84.82,85.339996,53.397263,2328300
2014-05-06,85.18,85.550003,85.0,85.279999,53.359722,3258100
2014-05-07,85.290001,85.93,85.110001,85.800003,53.685097,3605000
2014-05-08,85.709999,86.379997,85.199997,86.209999,53.941616,3510800
2014-05-09,86.029999,86.519997,85.940002,86.400002,54.060505,2863700
2014-05-12,86.82,86.900002,85.889999,86.129997,53.891571,3232800
2014-05-13,86.279999,86.32,85.629997,85.93,53.766434,3710200
2014-05-14,85.910004,86.269997,85.589996,85.75,53.653809,3195000
2014-05-15,85.800003,86.190002,85.150002,85.330002,53.39101,4108200
2014-05-16,85.230003,85.980003,85.199997,85.769997,53.666321,6359700
2014-05-19,85.720001,85.800003,85.339996,85.739998,53.647537,2706100
2014-05-20,85.480003,85.5,85.019997,85.220001,53.322189,3396700
2014-05-21,85.209999,86.5,84.93,86.150002,53.904099,4995100
2014-05-22,86.18,86.730003,85.870003,86.290001,53.991688,4631100
2014-05-23,86.139999,86.900002,86.120003,86.57,54.166885,3790800
2014-05-27,86.529999,87.160004,86.220001,86.910004,54.379623,4153800
2014-05-28,86.879997,87.5,86.480003,87.349998,54.654911,4278900
2014-05-29,87.620003,88.699997,87.379997,88.370003,55.293156,4782200
2014-05-30,88.25,88.800003,88.050003,88.540001,55.399521,4173100
2014-06-02,88.330002,88.739998,88.050003,88.32,55.261852,3233900
2014-06-03,88.25,88.489998,87.620003,87.889999,54.992783,3073000
2014-06-04,87.769997,88.209999,87.57,87.970001,55.042877,2517400
2014-06-05,88.0,88.160004,87.669998,87.900002,54.999065,3347300
2014-06-06,88.0,88.559998,87.900002,88.330002,55.268124,2543600
2014-06-09,88.010002,88.470001,87.809998,88.330002,55.268124,2864400
2014-06-10,87.889999,88.57,87.809998,88.389999,55.305653,3476500
2014-06-11,88.160004,88.739998,88.160004,88.440002,55.336948,3261400
2014-06-12,88.209999,88.709999,88.07,88.239998,55.211796,3950000
2014-06-13,88.169998,88.629997,87.879997,88.449997,55.343201,3162800
2014-06-16,88.370003,89.360001,88.07,89.029999,55.706097,4550100
2014-06-17,88.779999,89.0,88.410004,88.739998,55.524654,4217400
2014-06-18,88.82,89.970001,88.440002,89.879997,56.237942,4837600
2014-06-19,89.970001,91.470001,89.910004,91.339996,57.15147,7145000
2014-06-20,91.389999,91.629997,90.779999,91.139999,57.026337,9003100
2014-06-23,91.150002,91.239998,90.269997,90.43,56.582092,5492400
2014-06-24,89.120003,89.940002,88.730003,89.370003,56.506207,5337600
2014-06-25,89.300003,89.300003,88.279999,88.889999,56.202713,4663400
2014-06-26,86.800003,86.910004,85.980003,86.489998,54.685261,10749000
2014-06-27,86.169998,86.169998,84.050003,84.849998,53.648335,16140800
2014-06-30,84.629997,84.900002,84.160004,84.309998,53.306911,8020400
2014-07-01,84.349998,84.540001,83.870003,84.209999,53.243683,6615400
2014-07-02,84.209999,85.099998,83.830002,84.860001,53.654671,4335400
2014-07-03,84.760002,86.089996,84.730003,85.690002,54.179447,3562500
2014-07-07,85.580002,86.449997,85.459999,86.080002,54.426037,4229900
2014-07-08,86.129997,86.660004,85.940002,86.290001,54.558811,3726100
2014-07-09,86.510002,86.849998,85.82,86.029999,54.394421,3188000
2014-07-10,85.610001,86.040001,84.879997,84.900002,53.679955,5465500
2014-07-11,85.599998,86.080002,84.839996,85.410004,54.002419,4861300
2014-07-14,85.919998,86.260002,85.75,85.949997,54.343849,3470200
2014-07-15,85.57,85.610001,84.480003,84.589996,53.483925,5770400
2014-07-16,84.989998,85.550003,84.489998,84.699997,53.553501,6244300
2014-07-17,84.580002,86.650002,84.519997,84.550003,53.458649,5932700
2014-07-18,85.010002,86.150002,84.900002,86.019997,54.388092,4563900
2014-07-21,85.290001,85.779999,85.199997,85.57,54.103565,3273300
2014-07-22,85.660004,85.889999,85.260002,85.379997,53.98344,2741900
2014-07-23,85.529999,85.730003,84.970001,85.080002,53.79377,2750300
2014-07-24,85.290001,85.779999,85.25,85.540001,54.084614,3703000
2014-07-25,85.32,85.529999,84.57,84.849998,53.648335,2715100
2014-07-28,84.980003,84.980003,84.099998,84.480003,53.414383,3053900
2014-07-29,84.5,85.379997,84.5,84.650002,53.521885,2677200
2014-07-30,84.720001,85.07,83.139999,83.190002,52.598774,4670900
2014-07-31,82.959999,82.989998,82.0,82.010002,51.852692,4633400
2014-08-01,82.0,82.589996,81.720001,81.900002,51.783138,3956500
2014-08-04,81.800003,82.330002,81.5,82.129997,51.928555,3293400
2014-08-05,81.849998,82.260002,81.190002,81.580002,51.580803,3710200
2014-08-06,81.589996,83.949997,81.589996,83.480003,52.782143,5053700
2014-08-07,83.550003,83.900002,82.379997,82.709999,52.295277,4445100
2014-08-08,82.800003,83.949997,82.599998,83.839996,53.009724,3809400
2014-08-11,83.970001,84.959999,83.75,84.349998,53.332184,3414500
2014-08-12,84.120003,84.260002,83.739998,84.18,53.224728,2196300
2014-08-13,84.440002,84.82,84.230003,84.470001,53.408092,2355600
2014-08-14,84.489998,84.989998,84.470001,84.93,53.698929,1795900
2014-08-15,85.099998,85.169998,83.82,84.5,53.427044,4226900
2014-08-18,84.709999,85.099998,84.629997,84.989998,53.736839,3080800
2014-08-19,85.099998,85.470001,84.629997,85.379997,53.98344,2272800
2014-08-20,85.209999,85.370003,84.599998,85.089996,53.800079,2441400
2014-08-21,85.230003,85.690002,85.120003,85.150002,53.83802,2183800
2014-08-22,84.82,85.230003,84.199997,84.339996,53.325871,3774400
2014-08-25,84.93,85.540001,84.93,85.190002,53.863319,2858700
2014-08-26,85.239998,85.459999,84.830002,85.260002,53.907578,2466200
2014-08-27,85.129997,85.290001,84.830002,85.25,53.901257,2094300
2014-08-28,84.919998,85.379997,84.839996,85.260002,53.907578,1797300
2014-08-29,85.279999,85.690002,85.040001,85.580002,54.109898,2570600
2014-09-02,85.300003,85.900002,85.059998,85.489998,54.052994,3344100
2014-09-03,85.849998,85.879997,85.199997,85.400002,53.996082,2448900
2014-09-04,85.769997,85.790001,84.790001,84.989998,53.736839,3143300
2014-09-05,85.059998,85.5,84.809998,85.449997,54.02771,2782300
2014-09-08,85.290001,85.360001,83.919998,84.0,53.110909,4851400
2014-09-09,84.099998,84.309998,83.629997,83.830002,53.003418,3892300
2014-09-10,84.120003,84.410004,83.809998,84.190002,53.231045,3433300
2014-09-11,84.150002,84.559998,83.949997,84.5,53.427044,4369800
2014-09-12,84.709999,84.75,83.720001,84.019997,53.123573,3585700
2014-09-15,84.290001,84.300003,83.879997,84.199997,53.237347,3947100
2014-09-16,84.160004,85.040001,84.059998,84.82,53.629383,3269800
2014-09-17,84.910004,85.339996,84.540001,84.900002,53.679955,3626800
2014-09-18,85.050003,85.269997,84.139999,84.720001,53.566139,4322400
2014-09-19,85.150002,85.68,84.699997,85.550003,54.090942,7856500
2014-09-22,85.089996,86.07,85.059998,86.050003,54.40707,7002600
2014-09-23,84.75,85.169998,83.629997,83.660004,53.517853,5654000
2014-09-24,83.599998,84.730003,83.559998,84.449997,54.023228,5567300
2014-09-25,84.0,84.199997,83.550003,83.699997,53.543465,5222500
2014-09-26,82.839996,83.339996,82.580002,83.230003,53.242798,5491300
2014-09-29,82.610001,82.949997,82.550003,82.660004,52.878181,4656000
2014-09-30,82.889999,83.519997,82.279999,83.400002,53.351547,9732000
2014-10-01,83.25,83.879997,83.209999,83.470001,53.396328,5786400
2014-10-02,83.599998,84.260002,83.18,84.209999,53.86972,5509800
2014-10-03,84.349998,84.849998,84.239998,84.510002,54.061615,4301800
2014-10-06,84.839996,84.849998,84.07,84.57,54.099998,2674400
2014-10-07,84.419998,84.790001,83.940002,83.980003,53.72258,4504400
2014-10-08,83.940002,85.129997,83.68,85.059998,54.41346,5334600
2014-10-09,85.18,85.989998,83.860001,83.919998,53.684196,6376400
2014-10-10,84.379997,85.25,84.279999,84.279999,53.914494,5282100
2014-10-13,84.599998,85.290001,83.970001,84.07,53.780144,4399800
2014-10-14,84.190002,84.629997,83.620003,83.690002,53.537071,4784100
2014-10-15,83.110001,83.849998,81.900002,83.580002,53.466705,8409400
2014-10-16,83.190002,85.32,83.0,85.260002,54.541416,7058500
2014-10-17,84.970001,86.010002,84.440002,86.0,55.01479,7621700
2014-10-20,85.760002,87.209999,85.709999,86.93,55.609695,5537900
2014-10-21,87.32,87.470001,86.620003,87.449997,55.942356,4614100
2014-10-22,87.220001,87.669998,87.120003,87.599998,56.038315,5339700
2014-10-23,87.949997,88.209999,87.510002,87.620003,56.051094,4936500
2014-10-24,87.860001,88.18,87.400002,88.059998,56.332588,3255300
2014-10-27,87.919998,88.669998,87.800003,88.040001,56.319805,2847200
2014-10-28,88.489998,88.489998,87.779999,88.269997,56.466927,3631300
2014-10-29,88.190002,88.830002,87.339996,87.910004,56.236629,3448000
2014-10-30,87.449997,88.68,86.910004,88.349998,56.518089,2706400
2014-10-31,88.790001,89.239998,88.470001,89.010002,56.940308,4876200
2014-11-03,88.849998,89.5,88.599998,89.190002,57.055458,3361600
2014-11-04,89.389999,89.910004,89.190002,89.449997,57.221779,2752500
2014-11-05,89.830002,90.25,89.089996,89.900002,57.509644,4061000
2014-11-06,89.68,89.830002,87.18,87.5,55.974339,6109300
2014-11-07,87.5,88.199997,87.260002,88.120003,56.370975,3219400
2014-11-10,87.830002,88.5,87.519997,88.419998,56.562881,3191800
2014-11-11,88.440002,88.480003,87.839996,88.089996,56.35178,2412800
2014-11-12,88.040001,88.129997,87.57,87.900002,56.230247,2839500
2014-11-13,88.040001,88.699997,87.529999,87.860001,56.204651,3163900
2014-11-14,87.349998,87.400002,85.489998,86.279999,55.193909,6011500
2014-11-17,86.330002,87.5,86.169998,87.300003,55.846394,3644600
2014-11-18,87.470001,87.599998,87.089996,87.129997,55.737659,3653700
2014-11-19,86.949997,87.199997,86.470001,86.830002,55.54575,4529900
2014-11-20,86.5,86.5,85.57,85.809998,54.893242,6330700
2014-11-21,86.150002,87.040001,86.110001,87.0,55.654495,6851900
2014-11-24,87.300003,87.610001,86.470001,86.5,55.334644,3888600
2014-11-25,86.489998,86.730003,86.160004,86.300003,55.206703,5054400
2014-11-26,86.660004,86.910004,86.419998,86.599998,55.398598,2665700
2014-11-28,87.199997,87.57,86.769997,86.93,55.609695,3230900
2014-12-01,86.370003,87.029999,85.699997,86.5,55.334644,3554100
2014-12-02,86.580002,87.43,86.519997,87.389999,55.903976,4089900
2014-12-03,87.150002,87.68,86.769997,87.650002,56.070301,3862000
2014-12-04,87.269997,87.480003,86.370003,87.150002,55.750458,4111000
2014-12-05,87.279999,87.330002,86.709999,87.139999,55.744057,4236600
2014-12-08,86.419998,87.160004,86.330002,86.790001,55.520149,3270600
2014-12-09,86.050003,86.580002,85.25,86.559998,55.373032,3467800
2014-12-10,86.489998,86.589996,85.269997,85.599998,54.758907,4625600
2014-12-11,85.629997,86.809998,85.599998,85.970001,54.995594,4182700
2014-12-12,85.589996,86.370003,84.389999,84.419998,54.004059,4922800
2014-12-15,84.529999,84.879997,82.379997,82.449997,52.743816,7286900
2014-12-16,82.199997,82.959999,81.349998,81.389999,52.065742,8405200
2014-12-17,81.809998,82.260002,81.160004,81.849998,52.360008,6673400
2014-12-18,82.699997,84.050003,82.389999,84.019997,53.748165,6701800
2014-12-19,84.169998,84.389999,82.629997,83.050003,53.127647,9128000
2014-12-22,82.480003,83.160004,82.160004,82.970001,53.723354,5951700
2014-12-23,83.220001,83.580002,83.010002,83.300003,53.937031,4433700
2014-12-24,83.400002,83.57,83.059998,83.150002,53.839886,1748300
2014-12-26,83.099998,83.690002,83.029999,83.339996,53.962925,1709100
2014-12-29,83.029999,83.529999,82.739998,83.199997,53.87228,2629000
2014-12-30,83.150002,83.480003,82.389999,82.5,53.419022,2708100
2014-12-31,82.730003,82.82,81.360001,81.449997,52.739136,3661300
2015-01-02,81.599998,81.790001,80.629997,81.019997,52.460709,3787700
2015-01-05,80.989998,81.089996,79.860001,80.410004,52.065739,6213400
2015-01-06,80.959999,82.050003,80.599998,81.099998,52.512527,10001900
2015-01-07,81.800003,82.050003,81.019997,81.709999,52.907509,7525100
2015-01-08,82.32,83.580002,82.309998,82.940002,53.703926,6594500
2015-01-09,83.540001,83.650002,82.470001,82.720001,53.561485,4301300
2015-01-12,83.110001,83.669998,82.639999,83.050003,53.77515,3997200
2015-01-13,83.32,83.980003,82.669998,83.099998,53.807518,5810200
2015-01-14,82.260002,83.459999,82.25,83.419998,54.014725,4629200
2015-01-15,82.709999,83.419998,82.57,82.82,53.626217,5088100
2015-01-16,82.849998,83.199997,82.190002,82.699997,53.548534,7302300
2015-01-20,83.209999,83.989998,82.889999,83.580002,54.118336,6172300
2015-01-21,83.080002,84.610001,82.720001,84.550003,54.74641,4518500
2015-01-22,85.040001,85.290001,84.43,85.160004,55.141384,6069700
2015-01-23,84.610001,84.75,82.699997,82.82,53.626217,6649300
2015-01-26,82.949997,83.410004,82.5,83.050003,53.77515,4658500
2015-01-27,82.529999,82.720001,81.379997,81.599998,52.836277,8541900
2015-01-28,82.029999,82.300003,80.389999,80.580002,52.175827,5878700
2015-01-29,80.510002,81.5,80.32,81.220001,52.590237,4108200
2015-01-30,80.529999,81.190002,80.099998,80.239998,51.955681,6692900
2015-02-02,80.239998,81.699997,80.059998,81.629997,52.855698,4129600
2015-02-03,82.0,82.440002,81.809998,82.239998,53.250664,4103200
2015-02-04,82.040001,82.599998,81.849998,82.080002,53.147083,5151100
